Names,Dates,Locations,Tweets,Polarity,Sentiment
kwazi_cheese,2020-12-20 11:34:27,"johannesburg, south africa","['rt', 'bluehawktactic1', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse2', 'x', 'time', 'link', 'trucks', 'also', 'taken', 'robbers', 'all', 'dressed', 'in', 'police', 'uniform']",0.0,neutral
papakat1,2020-12-20 11:33:12,south africa,"['you', 'smoked', 'that', 'shoprite', 'checkers', 'neh']",0.0,neutral
shoprite_sa,2020-12-20 11:32:22,south africa,"['terricasper9', 'hi', 'terri', 'thank', 'you', 'for', 'taking', 'the', 'time', 'to', 'share', 'your', 'feedback', 'with', 'us', 'we', 'appreciate', 'your', 'continued']",0.43,positive
adediranafolabi,2020-12-20 11:31:42,lagos,"['lets', 'know', 'when', 'you', 'get', 'home', 'from', 'shoprite']",0.36,positive
808sandsadnesss,2020-12-20 11:31:11,house of balloons 🎈🎈🎈,"['i', 'just', 'bought', 'one', '100', 'apple', 'juice', 'at', 'shoprite', 'and', 'it', 'tasted', 'more', 'like', 'dirty', 'water', 'than', 'juice']",0.0,neutral
joshoamodise,2020-12-20 11:29:25,,"['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",1.0,very_positive
808sandsadnesss,2020-12-20 11:28:55,house of balloons 🎈🎈🎈,"['i', 'am', 'now', 'noticing', 'this', 'cause', 'the', '100', 'blended', 'juice', 'that', 'i', 'drink', 'at', 'work', 'is', '10', 'better', 'than', 'all', 'this', 'bs', 'i', 'saw', 'at', 'shoprite', 'and', 'pick', 'n', 'pay']",0.0,neutral
sharon_nesh27,2020-12-20 11:28:20,"pretoria, south africa","['azaniam', 'ziphowoji', 'should', 'see', 'the', 'shoprite', 'staff', 'yho']",0.0,neutral
docbug64,2020-12-20 11:25:48,,"['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",0.0,neutral
lebsite,2020-12-20 11:25:44,johannesburg,"['fkolobe', 'shopritesa', 'dont', 'bother', 'youll', 'be', 'sold']",0.0,neutral
adimabuagabriel,2020-12-20 11:25:26,,"['larmmy', 'nah', 'shoprite', 'bread']",0.6,very_positive
seipatim17,2020-12-20 11:24:40,"johannesburg, south africa","['saved', 'some', 'money', 'on', 'my', 'christmas', 'groceries', 'this', 'afternoon', 'at', 'shopritesa', 'using', 'my', 'xtrasavings', 'card', 'which', 'by', 'the']",0.0,neutral
rootzlife,2020-12-20 11:24:32,south africa,"['rt', 'mariusbroodryk', 'crimeairnetwork', 'sapoliceservice', 'trafficrtmc', 'gtptraffstats', 'cityekurhuleni', 'joburgmpd', 'tmpdsafety', 'armed', 'robbery']",0.5,very_positive
samido1060,2020-12-20 11:21:11,tshwane - toria,"['the', 'queue', 'at', 'the', 'legends', 'barber', 'wonderpark', 'looks', 'like', 'that', 'of', 'shoprite', 'money', 'market', 'i', 'just', 'couldnt', 'barberlegendary']",0.0,neutral
sechogelaphadim,2020-12-20 11:19:13,,"['sefatlhi', 'pabimoloi', 'picknpay', 'needs', 'to', 'do', 'better', 'their', 'cashier', 'services', 'is', 'getting', 'closer', 'to', 'that', 'of', 'shopriteu']",0.0,neutral
kinconten,2020-12-20 11:18:49,,"['rt', 'mizzpeehkay', 'smoking', 'that', 'shoprite', 'checkers']",1.0,very_positive
sangweni69,2020-12-20 11:18:10,lusaka,"['ithemaverick', 'i', 'was', 'in', 'shock', 'when', 'i', 'saw', 'this', 'i', 'had', 'to', 'ask', 'one', 'of', 'the', 'attendants', 'in', 'shoprite']",0.0,neutral
knox_hadja,2020-12-20 11:17:32,"tzaneen, south africa","['kamogelophala3', 'fkolobe', 'shopritesa', 'how', 'do', 'we', 'know', 'you', 'not', 'part', 'of', 'them', 'its', 'a', 'money', 'making', 'scheme', 'gape', 'letter']",0.0,neutral
knox_hadja,2020-12-20 11:15:39,"tzaneen, south africa","['fkolobe', 'shopritesa', 'scam', 'if', 'you', 'want', 'list', 'of', 'street', 'nd', 'buildings', 'of', 'scams', 'at', 'jhb', 'ask', 'me']",0.0,neutral
mongezi_weza,2020-12-20 11:14:06,endabazensangu,"['rt', 'mizzpeehkay', 'smoking', 'that', 'shoprite', 'checkers']",0.0,neutral
lollydeee,2020-12-20 11:12:17,,"['bhadmusakeem', 'i', 'dey', 'shoprite', 'now', 'see', 'one', 'boy', 'dey', 'drink', 'am', 'e', 'be', 'like', 'say', 'he', 'dey', 'drink', 'the', '2sure', 'wey', 'dey', 'my', 'motor']",0.0,neutral
bhut_phumza,2020-12-20 11:11:19,pretoria centurion/ kamhlushwa,"['rt', 'mizzpeehkay', 'smoking', 'that', 'shoprite', 'checkers']",0.0,neutral
jermainowana,2020-12-20 11:11:10,"malawi  , blantyre ","['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.0,neutral
siyanda_mayeza,2020-12-20 11:10:43,"port elizabeth, south africa","['rt', 'mizzpeehkay', 'smoking', 'that', 'shoprite', 'checkers']",0.0,neutral
malundaba,2020-12-20 11:09:42,"johannesburg, south africa","['rt', 'mizzpeehkay', 'smoking', 'that', 'shoprite', 'checkers']",0.0,neutral
mizz_peehkay,2020-12-20 11:08:55,,"['smoking', 'that', 'shoprite', 'checkers']",0.0,neutral
hoparpinky,2020-12-20 11:04:02,"lagos, nigeria","['allezamani', 'dem', 'force', 'you', 'go', 'there', 'go', 'to', 'shoprite', 'and', 'buy', 'your', 'drink']",0.0,neutral
theenosh,2020-12-20 11:03:50,universe!,"['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",1.0,very_positive
lovemore_chanza,2020-12-20 11:03:30,"lilongwe,malawi","['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.0,neutral
joesoap18104265,2020-12-20 11:00:38,,"['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",0.0,neutral
thamallet,2020-12-20 10:59:22, ghana and about. ,"['rt', 'ausambgha', 'at', 'the', 'ivorian', 'behind', 'shoprite', 'tonight', 'in', 'osu', 'for', 'some', 'of', 'the', 'best', 'west', 'african', 'food', 'ive', 'ever', 'tasted', 'im', 'having', 'grilled', 'ch']",0.0,neutral
demobreypildash,2020-12-20 10:59:17,bluntyre,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.0,neutral
sire_frank,2020-12-20 10:58:21,"abuja, nigeria","['rareblessing', 'you', 'get', 'this', 'one', 'has', 'even', 'added', 'a', 'sprinkle', 'of', 'broke', 'shaming', 'for', 'drinks', 'ill', 'get', 'at', 'shoprite', 'for', '2501500']",0.0,neutral
mr_madzhietv,2020-12-20 10:53:59,johannesburg,"['festivefranks', 'avelamawisa', 'mthobiyela', 'so', 'eg', 'i', 'can', 'build', 'an', 'app', 'take', 'orders', 'go', 'shoprite', 'liquior', 'buy', 'it', 'and', 'the']",0.0,neutral
mannze1080,2020-12-20 10:53:52,misuku hills ,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.0,neutral
wanga_lk,2020-12-20 10:52:44,,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.0,neutral
makingcheddah,2020-12-20 10:51:47,,"['im', 'just', 'glad', 'the', 'clubbing', 'scene', 'stopped', 'being', 'my', 'thing', 'i', 'dont', 'want', 'to', 'go', 'clubbing', 'im', 'going', 'home', 'to', 'sleep', 'i', 'ca']",0.0,neutral
lovinsmoki,2020-12-20 10:50:48,lagos,"['owotide', 'he', 'is', 'just', 'kidding', 'am', 'sure', 'd', 'guy', 'is', 'shopping', 'in', 'shoprite', 'and', 'he', 'is', 'catching', 'cruise', 'una', 'dey', 'worry', 'guy', 'a']",0.0,neutral
regoworldwide,2020-12-20 10:45:59,"prague, czech republic","['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",0.17,positive
adeeronke,2020-12-20 10:45:02,"federal capital territory, nig","['rt', 'guesswaht', 'adeeronke', 'bouncingeve', 'fortunately', 'my', 'favourite', 'isnt', 'on', 'the', 'list', 'wild', 'turkey', 'american', 'honeyhun', 'lets', 'dey', 'go', 'house']",0.15,positive
lucabrett_,2020-12-20 10:43:48,he/him,"['rt', 'aidenmccully14', 'cashier', 'at', 'shoprite', 'told', 'me', 'the', 'government', 'was', 'releasing', 'the', 'vaccine', 'during', 'hanukkah', 'to', 'kill', 'jewish', 'ppl']",0.4,positive
kamogelophala3,2020-12-20 10:43:36,mamphokgo & kwa-thema,"['fkolobe', 'shopritesa', 'legit', 'i', 'once', 'attended', 'the', 'interview', 'with', 'them', 'the', 'building', 'is', 'carloton', 'center']",-0.17,negative
main_man4,2020-12-20 10:41:41,"valhalla, zombie land","['rt', 'ailer', 'its', 'that', 'shoprite', 'shit', 'you', 'smoking']",0.2,positive
chinosssssssss,2020-12-20 10:41:39,malawi🇲🇼,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
andrewrussel15,2020-12-20 10:40:11,"california, usa","['rt', 'djladydi', 'reckless', 'shoprite', 'truck', 'driver', 'almost', 'sent', 'me', 'to', 'the', 'mortuary', 'this', 'morning', 'along', 'main', 'roadjust', 'before', 'muizenberg', 'no', 'respe']",0.4,positive
kgadinkgweng,2020-12-20 10:40:03,south africa,"['rt', 'whyufikelate', 'school', 'shoes', 'are', 'r30', 'at', 'shoprite', 'for', 'both', 'girls', 'and', 'boys', 'please', 'spread', 'the', 'word', 'especially', 'to', 'those', 'that', 'collect', 'for', 'the']",0.4,positive
theoloriherself,2020-12-20 10:39:27,i'm everywhere 😁,"['okonkwobee', 'check', 'malls', 'like', 'shoprite', 'and', 'co']",0.4,positive
_ailer__,2020-12-20 10:39:16,cape town,"['its', 'that', 'shoprite', 'shit', 'you', 'smoking']",0.0,neutral
djlady_di,2020-12-20 10:38:46,"cape town, south africa","['reckless', 'shoprite', 'truck', 'driver', 'almost', 'sent', 'me', 'to', 'the', 'mortuary', 'this', 'morning', 'along', 'main', 'roadjust', 'before', 'muizenberg']",0.0,neutral
michaelfricano2,2020-12-20 10:38:03,,"['iamororo', 'shoprite', 'this', 'is', 'why', 'we', 'still', 'have', 'so', 'many', 'filled', 'hospitals', 'do', 'you', 'have', 'to', 'shop', 'there', 'hit', 'them', 'where', 'it', 'hurts', 'boycott']",0.4,positive
mogalakwem,2020-12-20 10:37:50,botswana,"['rt', 'zeephemo', 'as', 'we', 'watch', 'motloutse', 'and', 'other', 'rivers', 'overflowingmuch', 'of', 'the', 'water', 'flows', 'to', 'south', 'africa', 'where', 'its', 'collected', 'into']",0.0,neutral
charlescedars,2020-12-20 10:36:08,nigeria,"['owotide', 'you', 'even', 'have', 'money', 'to', 'buy', 'sniper', 'at', 'shoprite', 'and', 'the', 'strength', 'to', 'snap', 'and', 'post', 'it', 'here', 'with', 'a', 'good', 'phone']",0.78,very_positive
hanibol25,2020-12-20 10:36:04,"robertson, south africa","['rt', 'mariusbroodryk', 'crimeairnetwork', 'sapoliceservice', 'trafficrtmc', 'gtptraffstats', 'cityekurhuleni', 'joburgmpd', 'tmpdsafety', 'armed', 'robbery']",0.78,very_positive
terricasper9,2020-12-20 10:36:01,,"['shopritesa', 'excellent', 'and', 'friendly', 'service', 'from', 'the', 'cashier', 'at', 'milnerton', 'his', 'name', 'is', 'marthinus', 'torrian', 'also', 'i']",0.4,positive
tall_girl__,2020-12-20 10:34:56,malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
pixie_mw,2020-12-20 10:34:16,malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'achaarachale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'delivery', 'upon', 'agreement', 'amp', 'transpor']",0.4,positive
rudilotus7,2020-12-20 10:33:17,,"['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",0.4,positive
theoloriherself,2020-12-20 10:33:16,i'm everywhere 😁,"['adeauthority', 'bought', 'mine', 'at', 'shoprite', 'a', 'few', 'days', 'ago']",0.4,positive
bosbeer2006,2020-12-20 10:32:23,"cape town, south africa","['rt', 'mariusbroodryk', 'crimeairnetwork', 'sapoliceservice', 'trafficrtmc', 'gtptraffstats', 'cityekurhuleni', 'joburgmpd', 'tmpdsafety', 'armed', 'robbery']",0.0,neutral
tha_resilience,2020-12-20 10:32:17,blantyre ,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
aijusgottabe,2020-12-20 10:32:16,,"['rt', 'guesswaht', 'unfortunately', 'my', 'favourite', 'isnt', 'on', 'the', 'list', 'wild', 'turkey', 'american', 'honeyhun', 'lets', 'dey', 'go', 'house', 'we', 'will', 'branch', 'shoprit']",0.4,positive
tuksvalentin,2020-12-20 10:31:54,"pretoria, south africa","['kelebogang', 'vusithembekwayo', 'ask', 'shoprite', 'cashiers', 'they', 'always', 'say', 'this', 'override', 'everytime', 'they', 'til', 'jams']",0.2,positive
dozzycash,2020-12-20 10:31:52,nigeria,"['owotide', 'inside', 'shoprite']",0.4,positive
booksbakesbants,2020-12-20 10:31:42,eating a losse romany cream ,"['luvdarlene', 'shoprite', 'and', 'checkers', 'has', 'them', 'as', 'well', 'as', 'some', 'garage', 'shops']",0.4,positive
guess_waht,2020-12-20 10:31:12,"lost in space, again","['unfortunately', 'my', 'favourite', 'isnt', 'on', 'the', 'list', 'wild', 'turkey', 'american', 'honeyhun', 'lets', 'dey', 'go', 'house', 'we', 'will', 'branch']",0.0,neutral
guess_waht,2020-12-20 10:30:12,"lost in space, again","['adeeronke', 'bouncingeve', 'fortunately', 'my', 'favourite', 'isnt', 'on', 'the', 'list', 'wild', 'turkey', 'american', 'honeyhun', 'lets', 'dey', 'go']",0.0,neutral
onyedika___,2020-12-20 10:27:19,nigeria,"['rt', 'tboidman', '20', 'art', 'works', 'with', 'the', 'most', 'creative', 'artists', 'everdont', 'miss', 'this', 'tomorrowit', 'super', 'lit', 'coalcity', 'the042network', 'venue']",0.2,positive
queer_wife,2020-12-20 10:26:14,.,"['rt', 'marisvega', '2', 'and', 'then', 'there', 'are', 'bottoms', 'who', 'think', 'because', 'they', 'are', 'bottoms', 'they', 'gotta', 'be', 'a', 'bitch', 'sweetie', 'there', 'is', 'a', 'difference', 'bet']",1.0,very_positive
chimebuka7,2020-12-20 10:25:17,"lagos, nigeria","['anterucilo', 'you', 'mean', 'that', 'shoprite', 'is', 'not', 'for', 'you']",0.4,positive
marinavanzyl,2020-12-20 10:24:20,,"['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",0.4,positive
grace_issah,2020-12-20 10:23:43,"blantyre, malawi ","['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.5,very_positive
miss_mlombwa,2020-12-20 10:21:13,malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
chisanul,2020-12-20 10:20:29,,"['qwazylindie', 'mphomusowa', 'ok', 'let', 'me', 'know', 'when', 'you', 'are', 'there', 'i', 'need', 'one', 'bottlei', 'stay', 'very', 'close', 'to', 'shoprite']",0.4,positive
said_a79,2020-12-20 10:20:14,"lagos, nigeria","['eronsjohnson', '3999', 'shoprite', 'rate', 'ex', 'president']",0.4,positive
ph3mmie,2020-12-20 10:19:40,"lagos, nigeria","['rt', 'bardboi', 'i', 'bought', 'shoprite', 'bread', 'last', 'night', 'and', 'this', 'morning', 'i', 'can', 'barely', 'lift', 'it', 'up', 'thick', 'af']",0.4,positive
ijaybeem,2020-12-20 10:16:51,"nairobi,kenya","['rt', 'fmwenge', 'in', 'strict', 'bemba', 'tradition', 'the', 'chicken', 'gizzard', 'is', 'exclusively', 'for', 'the', 'man', 'of', 'the', 'house', 'due', 'to', 'trade', 'liberalization', 'shoprite']",0.4,positive
phuthile1,2020-12-20 10:15:11,kwamhlanga 1022,"['rt', 'fkolobe', 'shopritesa', 'hi', 'is', 'this', 'legit', 'or', 'its', 'a', 'scam']",0.4,positive
brightngongonda,2020-12-20 10:11:22,127.0.0.1,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
fcaotus,2020-12-20 10:09:54,the guest house circa 0'19,"['rt', 'd4000', 'imagine', 'not', 'seeing', 'prices', 'at', 'shoprite', 'everytime', 'you', 'pick', 'an', 'item', 'you', 'have', 'to', 'join', 'a', 'queue', 'just', 'to', 'ask', 'for', 'the', 'price']",0.0,neutral
liz_fundafunda,2020-12-20 10:09:39,"lusaka, zambia","['novelcee', 'spent', 'a', 'couple', 'of', 'minutes', 'staring', 'at', 'k19', 'for', '6', 'eggs', 'in', 'shoprite', 'in', 'so', 'much', 'disbelief']",0.4,positive
lembamba,2020-12-20 10:09:33,"mzuzu, malawi","['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
xeunbadejo,2020-12-20 10:08:34,eximia design studio,"['odulu', 'thicker', 'than', 'shoprite', 'bread']",0.4,positive
not_creed,2020-12-20 10:08:13,,"['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",0.4,positive
chisanul,2020-12-20 10:07:57,,"['qwazylindie', 'mphomusowa', 'are', 'you', 'shoprite', 'now']",0.4,positive
ilunga_mercy,2020-12-20 10:06:30,,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
dickens_mushu,2020-12-20 10:06:24,lilongwe malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.4,positive
esethugiyose,2020-12-20 10:06:00,on stage | cape town,"['amanzimak', 'shoprite', 'uba', 'nazo', 'by', 'the', 'tills']",0.4,positive
jelejele89,2020-12-20 10:02:54,"centurion, south africa","['rt', 'crimeairnetwork', 'armed', 'robbery', 'shoprite', 'checkers', 'overflow', 'warehouse', 'lower', 'germiston', 'rd', 'germiston', 'coe', 'gp', 'multiple', 'perps', 'all', 'dress']",0.4,positive
kukwithu,2020-12-20 09:57:21,malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.2,positive
prayzangel,2020-12-20 09:57:09,land of the living,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.2,positive
iamororo,2020-12-20 09:54:34,the united states. duhh,"['michaelfricano2', 'shoprite', 'exactly', 'the', 'saddest', 'part', 'is', 'when', 'i', 'told', 'him', 'he', 'said', 'he', 'knew', 'then', 'when', 'i', 'looked', 'back', 'i']",0.2,positive
kingkangaba,2020-12-20 09:54:03,malawi,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.2,positive
bisolaaa,2020-12-20 09:54:02,somewhere sunny.,"['i', 'went', 'to', 'shoprite', 'yesterday', 'and', 'ive', 'never', 'seen', 'so', 'many', 'cartons', 'of', 'tonic', 'water', 'in', 'my', 'life', 'my', 'heart', 'leapt', 'for', 'joy']",0.2,positive
i_gileagle,2020-12-20 09:53:32,"lilongwe, malawi.","['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.0,neutral
briedamson11,2020-12-20 09:53:10,,"['rt', 'qwazylindie', 'hey', 'blantyre', 'people', 'i', 'have', 'very', 'nice', 'and', 'tasty', 'appetizing', 'aroma', 'achale', 'made', 'by', 'me', 'for', 'sell', 'at', 'k2000', 'a', 'bottle', 'only', 'deli']",0.2,positive
